current_facet_id,facet_id,c,value
215,1277,10,Buch
215,105,2,mehrbändiges Werk
215,152,345,Technische Chemie
215,18,72,Astronomie\
215,170,86,Naturwissenschaften
215,169,2,Allgemeines\
215,962,5,Geografie\
215,1542,5,Soziale Probleme\
215,196,3,Handel\
215,39,1,Sozialwissenschaften\
215,314,67,Pflanzen (Botanik)
215,1174,9,Künste\
215,859,2,Mehrbändiges Werk
215,511,2,Psychologie
215,499,10,Industrielle und handwerkliche Fertigung
215,264,21,Hauswirtschaft und Familienleben
215,455,1,Einblattdruck
215,447,9,Fortlaufendes Sammelwerk
215,421,1,Kunst
215,830,1,Deutsche Literatur
215,831,1,Theater
215,780,16,Philosophie
215,1140,1,Bergbau
215,585,1,Plastik\
215,2022,22,Medizin
215,80,1,Alte Geschichte\
215,175,21,Technik
215,854,5,Brief
215,1460,1,Sprache\
215,2640,28,Bericht
215,221,1,Statistik
215,1601,1,Jugend
215,1730,8,Archivalien
215,1414,1,Vorlesungsverzeichnis
215,779,18,Bibliographie
215,4972,1,Astronomie
215,1353,1,Dissertation:phil.
215,444,3,Rezension
215,1545,1,Dissertation:med.
215,3160,10,Historische Drucke: 1601 bis 1700
215,2355,76,Paläontologie
215,472,1,Biographie
215,2716,2,Traktat
215,435,2,Modell
215,1108,1,Schulbuch
215,310,2,Natürliche Ressourcen\
215,6464,5,Elektrotechnik\
67,184,2,Geschichte
67,67,11130,Schellackplatte
67,68,6809,Oper
67,1482,2,Deutschland
67,33,24,Lyrik
67,851,2723,Lied
67,1046,8,Literatur
67,1022,64,Konzert
67,357,5,Dresden
67,6962,3,Bibliothek
91,4,10566,Fotos
91,1,64,Fotografie
91,2,68,Foto
91,21,217,Monografie
91,10,1,Architektur
91,52,8,Technik-Katalog
91,51,2,Druck
91,36,1,Wohnhaus
91,6,1,Kunstgewerbe
91,27,4,Zeichenkunst
91,50,1,Druckgrafik
91,132,191,Malerei
91,31,5,AV-Materialien
91,28,8,Zeichnung
91,179,12,Band
91,178,220,Online-Publikation
91,85,2,Buchmalerei
91,184,92,Geschichte
91,328,1,Bauwesen
91,126,2,Kirche
91,568,5,Druckgraphik
91,91,11023,Möbel
91,250,1,Künstlerzeitschrift
91,251,1,Zeitschriften-Beitrag
91,858,1,Handschrift
91,112,2,Buchkunst
91,1030,1,Karte
91,90,7409,Möbeldesign
91,174,5,Wohnen
91,204,554,Sonstiges
91,1277,23,Buch
91,1482,15,Deutschland
91,523,393,Messen
91,105,1,mehrbändiges Werk
91,211,1,Grundriss
91,422,219,Auktionskatalog
91,377,6,Gemälde
91,196,1,Handel\
91,267,18,Keramik
91,40,1,Handwerk
91,1167,2,Sonstiges &
91,606,12,Plan
91,238,3,Porträt
91,417,206,Kunsthandwerk
91,224,3,Miniatur
91,130,1,Graphik
91,575,377,Ausstellung
91,372,1,Glasmalerei
91,1377,2,Ausstellungen
91,151,58,Zeichnung / Skizze
91,3133,1,Ansicht
91,421,41,Kunst
91,831,1,Theater
91,992,1,Textilkunst
91,3462,83,Sonstige
91,452,2,Goldschmiedekunst
91,2063,7,Frankreich
91,418,122,Arbeiten auf Papier
91,1456,74,Sammlung
91,1393,3,Schmiedekunst
91,148,12,Bleistift
91,3183,119,Plastik
91,1911,28,Schrank
91,92,1098,Wohnzimmermöbel
91,123,4,Gebäude
91,181,1,Konsole
91,2651,1,Kongress
91,2381,2,Europa
91,627,1,Staatliche Hochschule für Baukunst und Bildende Künste Weimar 1946-1951
91,373,2,Fenster
91,2324,9,Waffe
91,44,281,Möbelmessen
91,1206,168,Stuhl
91,1294,6,Bleistift\
253,21,9242,Monografie
253,10,12,Architektur
253,22,82,Medizin\
253,51,3,Druck
253,179,45,Band
253,115,63,Wirtschaft
253,186,169,Zeitschrift
253,12,32,Recht
253,58,17,Nachrichtenmedien\
253,262,12,Erziehung\
253,201,15,Zeitschriften\
253,235,32,Biowissenschaften\
253,184,12,Geschichte
253,320,164,Physik
253,328,1,Bauwesen
253,319,2,Musik
253,450,3,Stadt
253,77,6,Sport
253,215,94,Chemie
253,253,10738,Ingenieurwissenschaften und Maschinenbau
253,263,23,Landwirtschaft\
253,45,2,Landwirtschaft
253,522,346,Informatik
253,530,1,Geschichte Deutschlands
253,315,1,Tiere
253,363,84,Mathematik
253,168,103,Geowissenschaften
253,1482,6,Deutschland
253,152,1031,Technische Chemie
253,18,17,Astronomie\
253,170,4,Naturwissenschaften
253,169,5,Allgemeines\
253,974,2,Geschichte Europas
253,962,3,Geografie\
253,1673,28,Personenkraftwagen
253,1542,70,Soziale Probleme\
253,196,49,Handel\
253,39,3,Sozialwissenschaften\
253,427,55,Management
253,288,4,Entwurf
253,439,1,Französische Literatur
253,859,18,Mehrbändiges Werk
253,511,16,Psychologie
253,499,591,Industrielle und handwerkliche Fertigung
253,59,3,Freizeitgestaltung\
253,264,12,Hauswirtschaft und Familienleben
253,447,175,Fortlaufendes Sammelwerk
253,780,1,Philosophie
253,1140,163,Bergbau
253,585,1,Plastik\
253,1212,3,Bibliotheks- und Informationswissenschaft
253,80,13,Alte Geschichte\
253,1814,2,Aufsatzsammlung
253,175,34,Technik
253,2063,1,Frankreich
253,1226,1,Deutsch
253,757,2,Kopf
253,2640,1,Bericht
253,221,45,Statistik
253,2048,4,Bauwerk
253,1961,3,Skizze
253,977,78,Hausbau\
253,2651,4,Kongress
253,294,1,Innenraum
253,3122,1,Öffentliche Verwaltung
253,1620,1,Öffentliche Darbietungen\
253,896,6,Schale
253,936,1,Innenstadt
253,3911,19,Österreich
253,4104,3,Bibliografien
253,886,4,Bremse
253,500,6,Grafische Verfahren\
253,435,4,Modell
253,1454,2,Landschaftsgestaltung\
253,1493,4,Querschnitt
253,310,54,Natürliche Ressourcen\
253,913,2,Decke
253,2074,12,Schienenfahrzeug
253,501,6,Fotografie\
253,6464,81,Elektrotechnik\
253,4273,1,Saal
253,1581,1,Berufsausbildung
253,1129,1,Landesaufnahme
263,21,7342,Monografie
263,10,1,Architektur
263,72,14,Politik
263,22,106,Medizin\
263,179,19,Band
263,178,1,Online-Publikation
263,115,153,Wirtschaft
263,186,643,Zeitschrift
263,12,14,Recht
263,58,257,Nachrichtenmedien\
263,262,122,Erziehung\
263,201,16,Zeitschriften\
263,235,203,Biowissenschaften\
263,184,10,Geschichte
263,320,1,Physik
263,450,1,Stadt
263,77,14,Sport
263,215,25,Chemie
263,253,23,Ingenieurwissenschaften und Maschinenbau
263,263,10146,Landwirtschaft\
263,45,181,Landwirtschaft
263,380,1,Natur
263,522,4,Informatik
263,1030,1,Karte
263,530,18,Geschichte Deutschlands
263,185,61,Quelle
263,188,1,Theologie\
263,315,60,Tiere
263,529,18,Geografie\
263,363,4,Mathematik
263,168,48,Geowissenschaften
263,1482,1,Deutschland
263,152,60,Technische Chemie
263,18,8,Astronomie\
263,170,78,Naturwissenschaften
263,169,2,Allgemeines\
263,1044,1,Literatur\
263,974,4,Geschichte Europas
263,962,8,Geografie\
263,1542,34,Soziale Probleme\
263,196,44,Handel\
263,39,31,Sozialwissenschaften\
263,427,7,Management
263,314,66,Pflanzen (Botanik)
263,575,1,Ausstellung
263,1174,1,Künste\
263,859,2,Mehrbändiges Werk
263,511,1,Psychologie
263,499,16,Industrielle und handwerkliche Fertigung
263,1039,1,Kultur
263,264,2628,Hauswirtschaft und Familienleben
263,1834,22,Bayern
263,447,52,Fortlaufendes Sammelwerk
263,780,1,Philosophie
263,1212,1,Bibliotheks- und Informationswissenschaft
263,80,3,Alte Geschichte\
263,175,75,Technik
263,757,1,Kopf
263,1460,1,Sprache\
263,2640,5,Bericht
263,221,3,Statistik
263,977,5,Hausbau\
263,2651,28,Kongress
263,1777,1,Zeitung
263,2355,1,Paläontologie
263,4104,2,Bibliografien
263,500,13,Grafische Verfahren\
263,435,7,Modell
263,1454,6,Landschaftsgestaltung\
263,310,42,Natürliche Ressourcen\
263,2090,3,Bräuche\
263,765,19,Handel
263,1581,2,Berufsausbildung
236,4,3320,Fotos
236,1,6558,Fotografie
236,66,3287,Ortskatalog zur Kunst und Architektur
236,24,2,Bild
236,51,1,Druck
236,6,1,Kunstgewerbe
236,27,33,Zeichenkunst
236,23,9,Tafelmalerei
236,132,1,Malerei
236,28,22,Zeichnung
236,60,3,Bildnis
236,126,11,Kirche
236,568,20,Druckgraphik
236,236,10085,Print
236,112,50,Buchkunst
236,211,5,Grundriss
236,1175,50,Buchseite
236,1368,3500,Photographie
236,288,1,Entwurf
236,437,1,Rathaus
236,575,1,Ausstellung
236,831,1,Theater
236,883,6,Buchillustration
236,1961,2,Skizze
236,1426,9,Studie
236,1261,1,Postkarte
236,719,3,Reportagefotografie
236,1053,2,Aktfotografie
236,435,2,Modell
236,1450,28,Kriege
250,4,1,Fotos
250,155,9,Gesellschaft
250,132,1,Malerei
250,28,299,Zeichnung
250,60,19,Bildnis
250,178,1,Online-Publikation
250,186,1,Zeitschrift
250,184,98,Geschichte
250,319,9,Musik
250,450,1,Stadt
250,91,1,Möbel
250,250,10030,Künstlerzeitschrift
250,251,9681,Zeitschriften-Beitrag
250,858,6,Handschrift
250,380,14,Natur
250,114,2,Straße
250,1482,36,Deutschland
250,1368,219,Photographie
250,33,1086,Lyrik
250,851,9,Lied
250,288,1,Entwurf
250,130,1,Graphik
250,1046,131,Literatur
250,287,2,Landschaft
250,511,6,Psychologie
250,421,13,Kunst
250,967,53,Alltag
250,1226,1,Deutsch
250,854,4,Brief
250,2048,1,Bauwerk
250,1601,1,Jugend
250,3183,8,Plastik
250,48,77,Figur
250,1261,2,Postkarte
250,123,56,Gebäude
250,444,3,Rezension
250,373,4,Fenster
250,357,16,Dresden
250,3911,1,Österreich
251,4,1,Fotos
251,155,9,Gesellschaft
251,132,1,Malerei
251,28,299,Zeichnung
251,60,19,Bildnis
251,186,1,Zeitschrift
251,184,98,Geschichte
251,319,9,Musik
251,450,1,Stadt
251,91,1,Möbel
251,250,9681,Künstlerzeitschrift
251,251,9681,Zeitschriften-Beitrag
251,858,6,Handschrift
251,380,14,Natur
251,114,2,Straße
251,1482,36,Deutschland
251,1368,219,Photographie
251,33,1086,Lyrik
251,851,9,Lied
251,288,1,Entwurf
251,130,1,Graphik
251,1046,131,Literatur
251,287,2,Landschaft
251,511,6,Psychologie
251,421,13,Kunst
251,967,53,Alltag
251,1226,1,Deutsch
251,854,4,Brief
251,2048,1,Bauwerk
251,1601,1,Jugend
251,3183,8,Plastik
251,48,77,Figur
251,1261,2,Postkarte
251,123,56,Gebäude
251,444,3,Rezension
251,373,4,Fenster
251,357,16,Dresden
251,3911,1,Österreich
203,4,36,Fotos
203,1,28,Fotografie
203,21,66,Monografie
203,10,33,Architektur
203,66,34,Ortskatalog zur Kunst und Architektur
203,24,13,Bild
203,72,1,Politik
203,51,7,Druck
203,6,11,Kunstgewerbe
203,27,90,Zeichenkunst
203,50,4,Druckgrafik
203,132,1,Malerei
203,28,2,Zeichnung
203,179,27,Band
203,178,55,Online-Publikation
203,85,159,Buchmalerei
203,58,1,Nachrichtenmedien\
203,73,1,Relief
203,201,1,Zeitschriften\
203,184,3,Geschichte
203,568,7,Druckgraphik
203,203,9258,Text
203,858,697,Handschrift
203,112,690,Buchkunst
203,380,2,Natur
203,522,3,Informatik
203,114,1,Straße
203,185,4,Quelle
203,110,2,Bildfeld
203,315,1,Tiere
203,401,383,liturgischer Text
203,1277,1844,Buch
203,424,1,Künstler
203,1175,6,Buchseite
203,84,1,Bildseite
203,33,6,Lyrik
203,267,1,Keramik
203,288,4,Entwurf
203,224,31,Miniatur
203,1046,40,Literatur
203,1174,1,Künste\
203,859,3,Mehrbändiges Werk
203,511,1,Psychologie
203,455,2,Einblattdruck
203,421,3,Kunst
203,3462,2028,Sonstige
203,1566,1,Miniatur (in der Kolumne)
203,194,389,Schriftkunst
203,432,79,biblischer Text
203,780,1,Philosophie
203,1814,4,Aufsatzsammlung
203,828,13,sonstiger Text
203,2063,1,Frankreich
203,1226,4,Deutsch
203,854,1,Brief
203,1961,3,Skizze
203,524,66,Geometrie
203,1296,171,Initiale
203,2651,3,Kongress
203,3224,1,liturgischer Text &amp
203,1620,1,Öffentliche Darbietungen\
203,472,1,Biographie
203,772,25,Profanarchitektur
203,678,1,Schlösser
203,6962,1,Bibliothek
203,86,10,theologischer Text
738,4,1125,Fotos
738,1,130,Fotografie
738,2,1,Foto
738,10,15,Architektur
738,66,1080,Ortskatalog zur Kunst und Architektur
738,24,12,Bild
738,15,100,Skulptur
738,6,283,Kunstgewerbe
738,23,144,Tafelmalerei
738,132,17,Malerei
738,172,20,Grabskulptur
738,111,16,Wandmalerei
738,16,1928,Statue
738,153,1,Bauskulptur
738,93,2,Deckenbild
738,73,812,Relief
738,239,16,Grabstein
738,145,13,Wandbild
738,738,8834,Sakralraumskulptur
738,110,40,Bildfeld
738,353,21,Kapitell
738,413,87,Grabmal
738,116,2,Altarskulptur
738,622,100,Statuette
738,1027,4,Denkmal
738,1540,1001,Altar
738,167,7,Portal
738,312,1,Vorderseite
738,296,2,Brunnen
738,905,28,Rückseite
738,268,250,Gruppe (2-figurig)
738,378,134,Reliefplastik
738,571,54,Büste
738,362,10,Zyklus
738,758,1,Portalskulptur
738,361,390,Rundplastik
738,452,8,Goldschmiedekunst
738,1672,189,Sitzfigur
738,173,61,Epitaph
738,649,2,Kapelle
738,757,13,Kopf
738,870,2,Wanddekoration
738,1831,136,Gruppe
738,561,377,Kruzifix
738,2143,5,Schlussstein
738,1393,1,Schmiedekunst
738,379,539,Kanzel
738,718,214,Retabel
738,778,37,Altarbild
738,1911,1,Schrank
738,48,33,Figur
738,657,4,Tierfigur
738,181,6,Konsole
738,814,5,Mosaikkunst
738,482,374,Hochaltar
738,1360,3,Wappen
738,1036,126,Gruppe (3-figurig)
738,926,9,Grabplatte
738,968,367,Taufstein
738,1014,7,Sarkophag
738,3339,15,Konsolfigur
738,5933,14,Leuchter
738,1271,20,Kleinskulptur
738,927,7,Tür
738,1800,1,Inschrift
738,686,44,Reliquiar
738,1037,72,Rundplastik (Rückseite ausgearbeitet)
738,1206,3,Stuhl
858,4,514,Fotos
858,1,44,Fotografie
858,21,229,Monografie
858,66,119,Ortskatalog zur Kunst und Architektur
858,14,2,Monographie
858,24,1,Bild
858,63,63,Illustration
858,52,1,Technik-Katalog
858,51,2,Druck
858,6,14,Kunstgewerbe
858,27,24,Zeichenkunst
858,132,13,Malerei
858,28,5,Zeichnung
858,60,4,Bildnis
858,179,19,Band
858,102,10,Bildnis-Katalog
858,178,206,Online-Publikation
858,133,5,Bildnisse
858,85,117,Buchmalerei
858,12,4,Recht
858,391,44,Kartenforum
858,184,22,Geschichte
858,635,2,Mühle
858,568,4,Druckgraphik
858,91,1,Möbel
858,250,6,Künstlerzeitschrift
858,251,6,Zeitschriften-Beitrag
858,203,697,Text
858,858,8719,Handschrift
858,112,1730,Buchkunst
858,1030,6,Karte
858,530,1,Geschichte Deutschlands
858,68,2,Oper
858,185,18,Quelle
858,204,1,Sonstiges
858,188,1,Theologie\
858,315,4,Tiere
858,401,351,liturgischer Text
858,529,1,Geografie\
858,363,3,Mathematik
858,867,3,Musik-Katalog
858,1277,35,Buch
858,322,1,Ort
858,1482,1,Deutschland
858,761,1,Schloss
858,424,1,Künstler
858,1175,14,Buchseite
858,510,1,Leichenpredigt
858,974,1,Geschichte Europas
858,422,47,Auktionskatalog
858,84,5,Bildseite
858,33,1,Lyrik
858,851,4,Lied
858,606,1,Plan
858,238,3,Porträt
858,417,7,Kunsthandwerk
858,224,26,Miniatur
858,130,1,Graphik
858,575,2,Ausstellung
858,1046,4,Literatur
858,859,5,Mehrbändiges Werk
858,191,4,Urkunde
858,1834,1,Bayern
858,447,2,Fortlaufendes Sammelwerk
858,3133,2,Ansicht
858,3462,185,Sonstige
858,1566,22,Miniatur (in der Kolumne)
858,1202,2,Theologie
858,194,127,Schriftkunst
858,432,110,biblischer Text
858,780,1,Philosophie
858,1140,5,Bergbau
858,1212,3,Bibliotheks- und Informationswissenschaft
858,2022,19,Medizin
858,1814,6,Aufsatzsammlung
858,828,115,sonstiger Text
858,2063,4,Frankreich
858,1226,8,Deutsch
858,418,18,Arbeiten auf Papier
858,883,1,Buchillustration
858,2640,5,Bericht
858,1456,107,Sammlung
858,1219,1,Stadtplan
858,3183,4,Plastik
858,1296,31,Initiale
858,2651,3,Kongress
858,779,3,Bibliographie
858,2381,2,Europa
858,3224,38,liturgischer Text &amp
858,472,1,Biographie
858,3911,1,Österreich
858,4104,1,Bibliografien
858,2716,1,Traktat
858,687,2,Religion\
858,1934,1,Flugschrift
858,1108,1,Schulbuch
858,1567,33,Kartenwerk
858,6962,12,Bibliothek
858,86,116,theologischer Text
858,465,3,Bibliotheken
45,4,7577,Fotos
45,1,935,Fotografie
45,2,922,Foto
45,11,6402,Kontaktbogen
45,21,68,Monografie
45,10,10,Architektur
45,66,1,Ortskatalog zur Kunst und Architektur
45,14,151,Monographie
45,64,4,Aufsatz
45,72,2,Politik
45,52,214,Technik-Katalog
45,15,2,Skulptur
45,51,213,Druck
45,50,213,Druckgrafik
45,132,4,Malerei
45,31,217,AV-Materialien
45,179,9,Band
45,178,26,Online-Publikation
45,38,9,Industrie
45,16,2,Statue
45,115,36,Wirtschaft
45,186,134,Zeitschrift
45,58,20,Nachrichtenmedien\
45,262,1,Erziehung\
45,235,1,Biowissenschaften\
45,184,16,Geschichte
45,320,1,Physik
45,319,1,Musik
45,450,3,Stadt
45,77,2,Sport
45,126,4,Kirche
45,215,3,Chemie
45,253,2,Ingenieurwissenschaften und Maschinenbau
45,263,181,Landwirtschaft\
45,45,8714,Landwirtschaft
45,380,4,Natur
45,522,1,Informatik
45,174,3,Wohnen
45,185,39,Quelle
45,315,1,Tiere
45,1277,1,Buch
45,1482,3,Deutschland
45,761,2,Schloss
45,105,4,mehrbändiges Werk
45,283,1,Gesundheitswesen
45,170,1,Naturwissenschaften
45,605,3,Militär
45,1029,28,Verordnung
45,1542,1,Soziale Probleme\
45,33,1,Lyrik
45,39,20,Sozialwissenschaften\
45,851,1,Lied
45,40,1,Handwerk
45,427,1,Management
45,314,1,Pflanzen (Botanik)
45,1540,1,Altar
45,238,8,Porträt
45,575,4,Ausstellung
45,2093,1,Burg
45,956,1,Historische Drucke
45,287,4,Landschaft
45,691,4,VD18 digital
45,264,173,Hauswirtschaft und Familienleben
45,455,10,Einblattdruck
45,479,8,Schule
45,1834,16,Bayern
45,447,5,Fortlaufendes Sammelwerk
45,421,1,Kunst
45,831,1,Theater
45,311,3,Freizeit
45,2022,4,Medizin
45,156,2,Dissertation:jur.
45,1814,2,Aufsatzsammlung
45,175,21,Technik
45,2063,5,Frankreich
45,967,2,Alltag
45,221,4,Statistik
45,2048,1,Bauwerk
45,1601,7,Jugend
45,1539,1,Altkarte
45,1730,23,Archivalien
45,1426,1,Studie
45,123,1,Gebäude
45,2651,29,Kongress
45,779,22,Bibliographie
45,1353,1,Dissertation:phil.
45,2867,3,Schriftsteller
45,569,3,Dorf
45,475,1,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt
45,3911,3,Österreich
45,435,1,Modell
45,1108,6,Schulbuch
45,1454,1,Landschaftsgestaltung\
45,1674,4,Krankenhaus
45,765,24,Handel
45,2013,5,Schüler
112,4,1767,Fotos
112,1,636,Fotografie
112,2,44,Foto
112,21,5,Monografie
112,66,397,Ortskatalog zur Kunst und Architektur
112,24,47,Bild
112,63,284,Illustration
112,52,2,Technik-Katalog
112,51,825,Druck
112,6,22,Kunstgewerbe
112,27,685,Zeichenkunst
112,50,218,Druckgrafik
112,132,1,Malerei
112,28,665,Zeichnung
112,60,4,Bildnis
112,179,16,Band
112,102,93,Bildnis-Katalog
112,178,11,Online-Publikation
112,133,80,Bildnisse
112,85,633,Buchmalerei
112,391,570,Kartenforum
112,73,19,Relief
112,450,22,Stadt
112,568,20,Druckgraphik
112,91,2,Möbel
112,236,50,Print
112,203,690,Text
112,858,1730,Handschrift
112,112,8455,Buchkunst
112,110,180,Bildfeld
112,315,7,Tiere
112,401,692,liturgischer Text
112,1277,846,Buch
112,1482,1,Deutschland
112,1175,1446,Buchseite
112,422,3,Auktionskatalog
112,84,125,Bildseite
112,377,1,Gemälde
112,238,21,Porträt
112,417,3,Kunsthandwerk
112,224,468,Miniatur
112,312,8,Vorderseite
112,575,36,Ausstellung
112,474,1,Landkarte
112,191,4,Urkunde
112,905,4,Rückseite
112,1909,2,Landschaften
112,1566,44,Miniatur (in der Kolumne)
112,194,23,Schriftkunst
112,432,197,biblischer Text
112,828,182,sonstiger Text
112,854,1,Brief
112,883,3,Buchillustration
112,1456,1,Sammlung
112,1601,1,Jugend
112,1961,4,Skizze
112,1730,1,Archivalien
112,48,1,Figur
112,402,43,historisierte Initiale
112,1296,346,Initiale
112,3224,43,liturgischer Text &amp
112,1360,14,Wappen
112,373,1,Fenster
112,733,1,Kirchen
112,357,2,Dresden
112,467,6,Akte
112,231,1,Arbeitende
112,2716,14,Traktat
112,1934,1,Flugschrift
112,1567,3,Kartenwerk
112,772,6,Profanarchitektur
112,686,1,Reliquiar
112,678,15,Schlösser
112,1824,500,Militärarchitektur
112,827,89,Miniatur (halbseitig)
112,86,163,theologischer Text
380,4,8059,Fotos
380,1,856,Fotografie
380,2,854,Foto
380,11,7203,Kontaktbogen
380,21,20,Monografie
380,10,1,Architektur
380,66,1,Ortskatalog zur Kunst und Architektur
380,24,2,Bild
380,22,7,Medizin\
380,155,2,Gesellschaft
380,51,1,Druck
380,50,1,Druckgrafik
380,132,1,Malerei
380,31,20,AV-Materialien
380,178,9,Online-Publikation
380,115,3,Wirtschaft
380,186,76,Zeitschrift
380,201,2,Zeitschriften\
380,235,4,Biowissenschaften\
380,184,17,Geschichte
380,215,7,Chemie
380,263,1,Landwirtschaft\
380,250,14,Künstlerzeitschrift
380,251,14,Zeitschriften-Beitrag
380,203,2,Text
380,45,4,Landwirtschaft
380,380,8222,Natur
380,185,1,Quelle
380,424,2,Künstler
380,170,71,Naturwissenschaften
380,1542,1,Soziale Probleme\
380,39,1,Sozialwissenschaften\
380,238,1,Porträt
380,575,1,Ausstellung
380,1046,3,Literatur
380,859,1,Mehrbändiges Werk
380,287,3,Landschaft
380,264,1,Hauswirtschaft und Familienleben
380,421,6,Kunst
380,780,2,Philosophie
380,2022,7,Medizin
380,1814,4,Aufsatzsammlung
380,175,5,Technik
380,1226,3,Deutsch
380,418,1,Arbeiten auf Papier
380,1601,1,Jugend
380,2651,5,Kongress
380,2381,1,Europa
380,2867,1,Schriftsteller
380,373,1,Fenster
380,963,2,Geographie
380,2013,1,Schüler
522,21,7879,Monografie
522,10,9,Architektur
522,24,1,Bild
522,72,4,Politik
522,22,118,Medizin\
522,155,1,Gesellschaft
522,179,30,Band
522,178,46,Online-Publikation
522,115,54,Wirtschaft
522,186,1,Zeitschrift
522,12,9,Recht
522,58,9,Nachrichtenmedien\
522,262,134,Erziehung\
522,201,6,Zeitschriften\
522,235,64,Biowissenschaften\
