timeId,name,affiliateId,count
67,Greco-Roman Museum (Alexandria),297762,2
67,"Amenemhet (Ägypten, König, 4)",639022,2
67,"Sarenput (?, Gaufürst, 2)",657262,2
67,Rijksmuseum van Oudheden (Leiden),5193,2
67,Amenemhêt,83356,1
67,Archäologisches Museum (Argos),83296,1
67,Hapadjefeg,213076,1
67,Museum Folkwang (Essen),2487,1
67,"Amenemhet (Ägypten, König, 2)",356562,1
67,"Sarenput (?, Gaufürst, 1)",457863,1
67,"Chnumhotep (?, Fürst, 3)",461340,1
67,Archäologisches Museum — Sammlung Giamalakis (Iraklion),549347,1
67,Muzeum Narodowe (Szczecin),552171,1
67,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,1
67,Thothotep,632631,1
67,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,1
67,Museum der Stadt Villach (Villach),2528,1
67,Staatliches Museum Schwerin (Schwerin),25535,1
67,"Sesostris (Ägypten, König, 2)",808792,1
67,unbekannt (Gedesby),832830,1
67,"Sesostris (Ägypten, König, 3)",861283,1
67,Museo Egizio (Turin),58484,1
67,Museo Archeologico Regionale (Syrakus),50532,1
67,Umweltbundesamt,3490,1
67,Deutschland / Umweltbundesamt,129341,1
67,Heqaib,1125533,1
67,"Ramses (Ägypten, König, 2)",11894,1
68,Ägyptisches Museum (Kairo),2139,101
68,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,16
68,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,14
68,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,10
68,"Mentuhotep (Ägypten, König, 2)",445114,4
68,Archäologisches Museum (Iraklion),8874,4
68,"Sesostris (Ägypten, König, 1)",546194,3
68,"Amenemhet (Ägypten, König, 3)",650627,3
68,Archäologisches Museum (Chania),106564,2
68,Greco-Roman Museum (Alexandria),297762,2
68,"Amenemhet (Ägypten, König, 4)",639022,2
68,"Sarenput (?, Gaufürst, 2)",657262,2
68,Rijksmuseum van Oudheden (Leiden),5193,2
68,Amenemhêt,83356,1
68,Hapadjefeg,213076,1
68,"Amenemhet (Ägypten, König, 2)",356562,1
68,"Sarenput (?, Gaufürst, 1)",457863,1
68,Thothotep,632631,1
68,"Univ.,",45879,1
68,Hamburg Univ. Press,56831,1
68,Universität Hamburg,152565,1
68,"Dölling u. Galitz,",741011,1
68,"Sesostris (Ägypten, König, 2)",808792,1
68,"Sesostris (Ägypten, König, 3)",861283,1
68,Umweltbundesamt,3490,1
68,Deutschland / Umweltbundesamt,129341,1
68,Heqaib,1125533,1
68,Hahn,1045,1
68,Historischer Verein für Niedersachsen,82164,1
68,"Lax,",1128801,1
68,Historische Kommission für Niedersachsen und Bremen,1128802,1
68,"Historische Kommission für Hannover, Oldenburg, Braunschweig, Schaumburg-Lippe und Bremen",1128803,1
68,"Ramses (Ägypten, König, 2)",11894,1
69,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,75
69,Liebieghaus (Frankfurt (Main)),4340,46
69,"Monumenti, Musei e Gallerie Pontificie — Museo Kircheriano? (Vatikan)",125509,32
69,Archäologisches Nationalmuseum (Athen),3346,25
69,Museo Archeologico (Florenz),25118,19
69,Musei Capitolini (Rom),37283,19
69,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,16
69,Philipps-Universität Marburg — Archäologisches Seminar (Marburg),23870,14
69,Staatliche Antikensammlungen und Glyptothek (München),9991,13
69,Ephesus Archaeological Museum (Selçuk),20816,13
69,Museo Nazionale Tarquiniese (Tarquinia),39292,12
69,Archäologisches Museum (Milet),56762,10
69,Museo Archeologico Nazionale (Palestrina),144531,9
69,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Etrusco (Vatikan)",87628,9
69,Archäologisches Museum (Mykonos),55362,8
69,Museo Archeologico Mecenate (Arezzo),224305,6
69,Archäologisches Museum (Olympia),37778,6
69,Archäologisches Museum (Volos),395149,6
69,"Monumenti, Musei e Gallerie Pontificie — Museo Pio-Clementino (Vatikan)",39533,5
69,Muzeum Archeologiczne (Gdańsk),38676,5
69,Museo Archeologico Nazionale (Neapel),2079,5
69,Museo Nazionale Romano (Rom),40378,5
69,Archäologisches Museum (Delphi),5056,5
69,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,5
69,Staatliche Kunstsammlungen Dresden — Skulpturensammlung (Dresden),55566,5
69,Museo Nazionale di Villa Giulia (Rom),846,4
69,Bayerisches Nationalmuseum (München),917,4
69,British Museum (London),4541,4
69,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,4
69,Museo Archeologico Regionale (Syrakus),50532,4
69,Römisch-Germanisches Museum (Köln),9823,3
69,Galleria degli Uffizi — Sculture Antiche (Florenz),15774,3
69,Archäologisches Museum (Lykosura),137342,3
69,Badisches Landesmuseum (Karlsruhe),7349,3
69,Archäologisches Museum (Delos),42462,3
69,Akropolis-Museum (Athen),1294,2
69,"Monumenti, Musei e Gallerie Pontificie — Museo Chiaramonti (Vatikan)",49592,2
69,"Vandenhoeck & Ruprecht,",4660,2
69,Kurhessische Hausstiftung — Schloss Fasanerie (Adolfseck (Kreis Fulda)),2607,2
69,Museo Nazionale Romano — Palazzo Massimo alle Terme (Rom),151985,2
69,Archäologisches Museum (Samothrake),131603,2
69,Ägyptisches Museum (Kairo),2139,2
69,Galleria degli Uffizi (Florenz),47078,2
69,Staatliche Antikensammlungen und Glyptothek? (München),209349,2
69,Pasiteles,494612,2
69,Museo Archeologico (Venedig),25934,2
69,Musée National Auguste Rodin — Antikensammlung (Paris),44756,2
69,Landesmuseum für Kärnten — Provinzialrömische Archäologie (Klagenfurt),12169,2
69,private Sammlung (München),2282,2
69,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Profano (Vatikan)",21416,2
69,Cossutius,200374,2
69,private Sammlung (Karlsruhe),13729,1
69,Euphranor,44813,1
69,"Müller, Carl Werner (1931-)",96579,1
69,Museo e Pinacoteca Comunali (Gubbio),145752,1
69,Universitätsbibliothek (Erlangen),32830,1
69,Archäologisches Museum (Eleusis),50833,1
69,private Sammlung (Berlin),5155,1
69,Musée Borély (Marseille),45174,1
69,Agasias (2),348596,1
69,"Gebietsmuseum für Heimatkunde, Rostow (Rostow (Ukraine))",430869,1
69,Museum für Kunsthandwerk (Frankfurt (Main)),1848,1
69,"Ortaç, Meral (1966-)",454271,1
69,Museo del Prado (Madrid),25,1
69,Museo Nazionale Romano — Terme di Diocleziano (Rom),119266,1
69,"Berns, Christof (1966-)",532882,1
69,Museum Birkenfeld (Birkenfeld Kreis Birkenfeld),128129,1
69,Archäologisches Institut — Sammlung (Tübingen),104707,1
69,Landesmuseum Mainz (Mainz),386,1
69,Archäologisches Museum (Kerkyra),321737,1
69,Archäologisches Museum,31796,1
69,"Dihle, Albrecht (1923-)",594607,1
69,"Prusias (Bithynien, König, 2, der Jäger)",599774,1
69,"Eumenes (Pergamon, König, 2)",622061,1
69,Städtisches Museum (Bad Reichenhall),650505,1
69,Eubulides (3),663644,1
69,Staatliche Kunstsammlungen — Schloss Wilhelmshöhe (Kassel),1469,1
69,Museo Nazionale di Villa Giulia — Antiquarium (Rom),640334,1
69,Pythokritos,731211,1
69,Archäologisches Museum (Ioannina),1467,1
69,Martin von Wagner Museum der Universität (Würzburg),8970,1
69,Praxiteles (2),264971,1
69,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,1
69,Agora Museum (Athen),48893,1
69,Dionysios (7),823030,1
69,Timarchides (2),823031,1
69,"Ptolemaios (Ägypten, König, 6, Philometor)",212320,1
69,"Ptolemaios (Ägypten, König, 8, Euergetes, 2, Physkon)",212322,1
69,"Ptolemaios (Ägypten, König, 4, Philopator)",379045,1
69,Staatliche Antikensammlungen und Glyptothek — Sammlung Loeb (München),66041,1
69,Museo Archeologico Regionale Antonino Salinas (Palermo),35957,1
69,Archäologisches Museum (Chalkis),366264,1
69,"Mert, İbrahim Hakan (1966-)",943654,1
69,Museo Nazionale (Neapel),944902,1
69,Museo Archeologico Nazionale Palazzo Barberini (Palestrina),950194,1
69,"Kraft, Gunther (1969-)",968041,1
69,"Özen, Soner (1967-)",1006735,1
69,Archäologisches Museum (Saloniki),40872,1
69,Museo Archeologico Comunale (Artimino di Carmignano),1060062,1
69,private Sammlung (Schapbach),101330,1
70,Archäologisches Museum (Iraklion),8874,45
70,Ägyptisches Museum (Kairo),2139,26
70,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,18
70,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,4
70,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,3
70,Landesmuseum Mainz (Mainz),386,2
70,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,2
70,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,1
70,Archäologisches Museum — Sammlung Giamalakis (Iraklion),549347,1
70,Bayerisches Nationalmuseum (München),917,1
70,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,1
70,Archäologisches Museum (Theben (Böotien)),583889,1
70,Römisch-Germanisches Zentralmuseum (Mainz),34371,1
70,Umweltbundesamt,3490,1
70,Deutschland / Umweltbundesamt,129341,1
70,Archäologisches Museum (Nauplion),55255,1
70,Liebieghaus (Frankfurt (Main)),4340,1
71,"Ramses (Ägypten, König, 3)",232454,31
71,Ägyptisches Museum (Kairo),2139,25
71,Philipps-Universität Marburg — Seminar für Vor- und Frühgeschichte (Marburg),34242,21
71,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,19
71,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,19
71,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,14
71,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,10
71,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,8
71,Museo Egizio (Turin),58484,7
71,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,6
71,Archäologisches Museum (Iraklion),8874,6
71,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,5
71,Archäologisches Nationalmuseum (Athen),3346,5
71,Römisch-Germanisches Zentralmuseum (Mainz),34371,4
71,Archäologisches Museum (Delos),42462,4
71,Musée Granet (Aix-en-Provence),35115,4
71,Staatliche Antikensammlungen und Glyptothek (München),9991,4
71,Kerameikos-Museum (Athen),50166,4
71,Archäologisches Museum (Thera),20415,3
71,Rheinisches Landesmuseum (Trier),6111,2
71,Museo Archeologico (Florenz),25118,2
71,Museum für Kunsthandwerk (Frankfurt (Main)),1848,2
71,"Thutmosis (Ägypten, König, 1)",256303,2
71,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,2
71,Archäologisches Museum Plaka (Melos),180219,2
71,Archäologisches Institut? (München),125958,2
71,private Sammlung (Brüssel),65116,1
71,Staatliches Museum Ägyptischer Kunst? (München),373750,1
71,Gosudarstvennyi Istoritscheskij Muzej (Moskau),378800,1
71,"Ptolemaios (Ägypten, König, 12, Neos Dionysos)",212317,1
71,"Ramses (Ägypten, König, 4)",388679,1
71,Archäologisches Museum (Nauplion),55255,1
71,Archäologisches Museum (Rhodos),132754,1
71,Märkisches Museum (Berlin),32269,1
71,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,1
71,Museo Civico Archeologico? (Bologna),88249,1
71,Pinodjem,780658,1
71,Staatliches Museum Ägyptischer Kunst (München),92174,1
71,"Ramses (Ägypten, König, 9)",890859,1
71,"Ramses (Ägypten, König, 2)",11894,1
71,"Hatschepsut (Ägypten, Königin)",20288,1
71,"Haremhab (Ägypten, König)",51144,1
71,"Thutmosis (Ägypten, König, 3)",66634,1
71,"Taharka (Ägypten, König)",107235,1
71,"Ptolemaios (Ägypten, König, 3, Euergetes, 1)",292468,1
71,"Tutanchamun (Ägypten, König)",292998,1
71,"Sethos (Ägypten, König, 1)",329707,1
71,"Nektanebos (Ägypten, König, 1)",360884,1
71,"Amenophis (Ägypten, König, 2)",474055,1
71,"Amenophis (Ägypten, König, 1)",524914,1
71,"Sesostris (Ägypten, König, 1)",546194,1
71,"Philippos Arrhidaios (Ägypten, König)",793606,1
71,"Ramses (Ägypten, König, 1)",1030859,1
71,"Sethos (Ägypten, König, 2)",1030860,1
71,Umweltbundesamt,3490,1
71,Deutschland / Umweltbundesamt,129341,1
71,Archäologisches Museum (Delphi),5056,1
71,"Ramses (Ägypten, König, 6)",1129498,1
71,Landesmuseum Mainz (Mainz),386,1
71,Kulturgeschichtliches Museum (Osnabrück),42965,1
71,Archäologisches Museum (Olympia),37778,1
71,Liebieghaus (Frankfurt (Main)),4340,1
72,Muzeum Archeologiczne (Gdańsk),38676,79
72,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,27
72,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,15
72,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,14
72,Textilmuseum (Neumünster),43572,12
72,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,11
72,Landesmuseum Mainz (Mainz),386,8
72,Museo Archeologico Regionale (Syrakus),50532,8
72,Staatliche Antikensammlungen und Glyptothek (München),9991,6
72,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,6
72,Kerameikos-Museum (Athen),50166,5
72,Bayerisches Nationalmuseum? (München),10765,5
72,Badisches Landesmuseum (Karlsruhe),7349,4
72,Philipps-Universität Marburg — Archäologisches Seminar (Marburg),23870,4
72,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,4
72,Museo Archeologico Regionale (Agrigent),15646,4
72,Museo Nazionale di Villa Giulia (Rom),846,4
72,Archäologisches Museum (Iraklion),8874,4
72,Heimatmuseum Hallstatt (Hallstatt),632868,3
72,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,2
72,Museo Civico Archeologico (Bologna),81360,2
72,Museo Archeologico (Florenz),25118,2
72,Museu de Terassa? (Tarrasa),449962,2
72,Archäologisches Nationalmuseum (Athen),3346,2
72,Archäologisches Museum (Samos),138732,2
72,Agora Museum (Athen),48893,2
72,Archäologisches Museum (Olympia),37778,2
72,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Etrusco (Vatikan)",87628,1
72,Archäologisches Museum (Argos),83296,1
72,Steiermärkisches Landesmuseum Joanneum (Graz),63517,1
72,Martin von Wagner Museum der Universität (Würzburg),8970,1
72,Gosudarstvennyi Istoritscheskij Muzej (Moskau),378800,1
72,Museo Nazionale Etrusco (Chiusi),63534,1
72,private Sammlung (München),2282,1
72,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Egizio (Vatikan)",262997,1
72,Muzeum Narodowe (Szczecin),552171,1
72,private Sammlung (Berlin),5155,1
72,"Vandenhoeck & Ruprecht,",4660,1
72,"Dihle, Albrecht (1923-)",594607,1
72,Museo Nazionale Tarquiniese (Tarquinia),39292,1
72,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,1
72,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,1
72,Museum der Stadt Villach (Villach),2528,1
72,private Sammlung (Düsseldorf),31650,1
72,"Janietz, Bettina",764804,1
72,Landesmuseum für Vorgeschichte (Halle (Saale)),129398,1
72,Märkisches Museum (Berlin),32269,1
72,unbekannt (Gedesby),832830,1
72,British Museum (London),4541,1
72,Archäologisches Museum (Chania),106564,1
72,Museo del Sannio (Benevent),639619,1
72,Religionskundliche Sammlung der Philipps-Universität (Marburg),11522,1
72,Historisches Museum der Pfalz mit Weinmuseum (Speyer),44623,1
72,"Bulba, Mustafa",1075410,1
72,Umweltbundesamt,3490,1
72,Deutschland / Umweltbundesamt,129341,1
72,Archäologisches Institut (Heidelberg),713446,1
72,Archäologisches Museum (Rhodos),132754,1
73,Ägyptisches Museum (Kairo),2139,107
73,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,52
73,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,37
73,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,35
73,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,31
73,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,19
73,Archäologisches Museum (Iraklion),8874,17
73,"Mariette, Auguste",124544,15
73,Ti,124545,15
73,Imhotep,39492,14
73,"Djoser (Ägypten, König)",39493,13
73,Badisches Landesmuseum (Karlsruhe),7349,13
73,Museo Egizio (Turin),58484,9
73,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,8
73,Staatliches Museum Ägyptischer Kunst (München),92174,6
73,Landesmuseum Mainz (Mainz),386,6
73,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,4
73,"Mentuhotep (Ägypten, König, 2)",445114,4
73,Bayerisches Nationalmuseum (München),917,4
73,Staatliche Antikensammlungen und Glyptothek (München),9991,4
73,Rijksmuseum van Oudheden (Leiden),5193,4
73,Institute of Physics Publ.,77152,3
73,Archäologisches Museum Plaka (Melos),180219,3
73,Chephren,395712,3
73,Liebieghaus (Frankfurt (Main)),4340,3
73,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,3
73,"Blackwell,",83803,3
73,Umweltbundesamt,3490,3
73,"Univ. of Chicago Press,",77153,2
73,Rheinisches Landesmuseum Bonn mit Regionalmuseum Xanten (Bonn),30308,2
73,Wiley-Blackwell,12834,2
73,Academy of Science of Moldova — Institut für Geschichte (Kischinew),829808,2
73,Oxford Univ. Press,6931,2
73,Royal Astronomical Society,40030,2
73,"Wiley-Blackwell,",841127,2
73,Staatliche Antikensammlungen und Glyptothek — Sammlung Schön (München),263943,2
73,Römisch-Germanisches Zentralmuseum (Mainz),34371,2
73,Deutschland / Umweltbundesamt,129341,2
73,Cheops,1036980,2
73,Rijksmuseum voor Volkenkunde (Leiden),6597,1
73,Museum für Kunsthandwerk (Frankfurt (Main)),1848,1
73,"Villa San Michele private Sammlung (Capri, Isola di)",241463,1
73,HVBG,59066,1
73,Hauptverband der Gewerblichen Berufsgenossenschaften,59068,1
73,DGUV,273981,1
73,Deutsche Gesetzliche Unfallversicherung e.V.,273982,1
73,GBI-Genios Deutsche Wirtschaftsdatenbank GmbH,9536,1
73,DIW,20174,1
73,Deutsches Institut für Wirtschaftsforschung,106481,1
73,"Legios,",334403,1
73,Museum Folkwang (Essen),2487,1
73,Uni.-Verl. Potsdam,406434,1
73,"Menschenrechtszentrum,",406435,1
73,Menschenrechtszentrum,406436,1
73,Springer Medizin,450446,1
73,"Urban & Vogel,",450447,1
73,"Chnumhotep (?, Fürst, 3)",461340,1
73,European Geophysical Society,60348,1
73,"Springer,",77233,1
73,Copernicus,468534,1
73,"European Geophysical Society,",468535,1
73,"European Geosciences Union,",468536,1
73,Museo Archeologico (Florenz),25118,1
73,Galerie Uräus (Paris),547995,1
73,Mechu,568203,1
73,Nuiserre,596254,1
73,Muzeum Archeologiczne (Gdańsk),38676,1
73,Frisörmuseum,4314,1
73,"Museum der Arbeit, Hamburg",580418,1
73,Archäologisches Museum — Sammlung Giamalakis (Iraklion),549347,1
73,"Huni (Ägypten, König)",663945,1
73,"Elsevier Science,",674080,1
73,Chnumchuni,684237,1
73,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,1
73,"Firth, Cecil",710810,1
73,"Univ. of Chicago Press, Journals Division,",762600,1
73,Deutschland / Bundestag,4414,1
73,Bundestag,774673,1
73,"Bundestag,",774674,1
73,Mykerinos,824245,1
73,Snofru,858033,1
73,Staatliche Eremitage (Sankt Petersburg),65059,1
73,Stadtmuseum Gera (Gera),912650,1
73,Muzej Antropologii i Etnografii imeni Petra Velikogo (Sankt Petersburg),595298,1
73,Badisches Landesmuseum? (Karlsruhe),189949,1
73,"Hier + Jetzt, Verl. für Kultur und Gesch.",329741,1
73,Historische Gesellschaft des Kantons Aargau,329742,1
73,"Sauerländer,",416001,1
73,"Kluwer,",308449,1
73,Springer Science + Business Media B.V,1013981,1
73,Utz,176803,1
73,Florentz,1016558,1
73,"Nofret (Ägypten, Prinzessin)",1021655,1
73,"Rahotep (Ägypten, Prinz)",1021656,1
73,"Blackwell Publ.,",1033369,1
73,Russian Academy of Sciences — Sibirische Abteilung (Nowosibirsk),1051168,1
73,Lohmann Tierzucht,1109206,1
73,"Lohmann Animal Health,",1109207,1
73,Lohmann-Tierzucht GmbH,1109208,1
73,Lohmann Animal Health GmbH & Co. KG,1109209,1
74,Ägyptisches Museum (Kairo),2139,37
74,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,32
74,"Mariette, Auguste",124544,15
74,Ti,124545,15
74,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,7
74,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,6
74,Staatliche Antikensammlungen und Glyptothek (München),9991,3
74,Rijksmuseum van Oudheden (Leiden),5193,3
74,Staatliche Antikensammlungen und Glyptothek — Sammlung Schön (München),263943,2
74,Mechu,568203,1
74,Nuiserre,596254,1
74,Chnumchuni,684237,1
74,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,1
74,Staatliches Museum Ägyptischer Kunst (München),92174,1
74,Römisch-Germanisches Zentralmuseum (Mainz),34371,1
74,Sahure,1174088,1
75,Archäologisches Museum (Iraklion),8874,61
75,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,28
75,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,19
75,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,8
75,Archäologisches Museum (Nauplion),55255,8
75,Museo Egizio (Turin),58484,5
75,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,4
75,Archäologisches Museum (Chora (Messenien)),149706,3
75,Museo Archeologico (Florenz),25118,3
75,"Thutmosis (Ägypten, König, 3)",66634,2
75,"Thutmosis (Ägypten, König, 4)",107236,2
75,Agora Museum (Athen),48893,2
75,"Gebietsmuseum für Heimatkunde, Gomel (Gomel (Weißrussland))",220099,1
75,Staatliche Antikensammlungen und Glyptothek — Sammlung Schön (München),263943,1
75,Staatliches Museum Ägyptischer Kunst (München),92174,1
75,Archäologische Gesellschaft (Athen),446116,1
75,Museo Barracco (Rom),22572,1
75,Märkisches Museum (Berlin),32269,1
75,Archäologisches Museum — Sammlung Giamalakis (Iraklion),549347,1
75,Museum Folkwang (Essen),2487,1
75,"Schliemann, Heinrich",192918,1
75,Liebieghaus (Frankfurt (Main)),4340,1
75,Archäologisches Museum (Chania),106564,1
75,Archäologisches Museum (Rethymnon),676665,1
75,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,1
75,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,1
75,Museum für Völkerkunde der Universität Kiel? (Kiel),1088764,1
75,Umweltbundesamt,3490,1
75,Deutschland / Umweltbundesamt,129341,1
75,"Amenophis (Ägypten, König, 2)",474055,1
76,"Stoedtner, Franz (Lichtbildverlag) (Fotograf)",460,6
76,Paläontologisches Heimatmuseum (Bedheim (Kreis Hildburghausen)),578057,1
77,Römisch-Germanisches Museum (Köln),9823,76
77,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,73
77,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,66
77,Liebieghaus (Frankfurt (Main)),4340,40
77,Archäologisches Nationalmuseum (Athen),3346,40
77,Ephesus Archaeological Museum (Selçuk),20816,34
77,Muzeum Archeologiczne (Gdańsk),38676,26
77,Museo Nazionale Romano (Rom),40378,21
77,Staatliche Antikensammlungen und Glyptothek (München),9991,20
77,Musei Capitolini (Rom),37283,17
77,"Monumenti, Musei e Gallerie Pontificie — Museo Pio-Clementino (Vatikan)",39533,17
77,Landesmuseum Mainz (Mainz),386,16
77,Archäologisches Museum (Philippi),176578,13
77,Musée de Picardie (Amiens),32129,13
77,Nikopolis-Museum (Preveza),105786,13
77,Musée Lapidaire (Vienne (Isère)),104538,12
77,Museo Archeologico Regionale (Syrakus),50532,12
77,Museum für Kunst und Kultur Thessaloníkis im Weißen Turm (Saloniki),11242,11
77,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,11
77,Museo Archeologico Nazionale (Neapel),2079,10
77,Philipps-Universität Marburg — Archäologisches Seminar (Marburg),23870,10
77,Archäologisches Museum (Ioannina),1467,9
77,"Ptolemaios (Ägypten, König, 8, Euergetes, 2, Physkon)",212322,9
77,"Monumenti, Musei e Gallerie Pontificie — Museo Chiaramonti (Vatikan)",49592,8
77,Ägyptisches Museum (Kairo),2139,8
77,Musée Granet (Aix-en-Provence),35115,7
77,"Ptolemaios (Ägypten, König, 6, Philometor)",212320,7
77,"Ptolemaios (Ägypten, König, 12, Neos Dionysos)",212317,7
77,Historisches Museum der Pfalz mit Weinmuseum (Speyer),44623,7
77,Galleria degli Uffizi — Sculture Antiche (Florenz),15774,6
77,"Ptolemaios (Ägypten, König, 2, Philadelphos)",167741,6
77,"Ptolemaios (Ägypten, König, 3, Euergetes, 1)",292468,6
77,Museo Nazionale Romano — Palazzo Massimo alle Terme (Rom),151985,6
77,"Ptolemaios (Ägypten, König, 4, Philopator)",379045,6
77,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Profano (Vatikan)",21416,6
77,Akropolis-Museum (Athen),1294,5
77,Biblioteca Apostolica Vaticana (Vatikan),4201,5
77,Archäologisches Nationalmuseum (Athen?),122432,5
77,private Sammlung (Berlin),5155,5
77,Museum Folkwang (Essen),2487,5
77,Staatliche Kunstsammlungen Dresden — Skulpturensammlung (Dresden),55566,5
77,"Monumenti, Musei e Gallerie Pontificie (Vatikan)",142309,5
77,"Ptolemaios (Ägypten, König, 9, Soter, 2, Lathyros)",450521,5
77,Museo Nazionale di Villa Giulia (Rom),846,5
77,Archäologisches Museum (Olympia),37778,5
77,Römisch-Germanisches Zentralmuseum (Mainz),34371,4
77,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,4
77,Landesmuseum für Kärnten — Provinzialrömische Archäologie (Klagenfurt),12169,4
77,Musée Archéologique Départemental (Saint-Bertrand-de-Comminges),208795,4
77,Archäologisches Museum (Rhodos),132754,4
77,Vorarlberger Landesmuseum (Bregenz),11859,4
77,"Aufsberg, Lala (Fotograf)",537,4
77,Staatliche Antikensammlungen und Glyptothek? (München),209349,4
77,"Ptolemaios (Ägypten, König, 7, Neos Philopator)",379046,4
77,Archäologisches Museum (Saloniki),40872,4
77,Galleria degli Uffizi (Florenz),47078,4
77,Museo Archeologico Mecenate (Arezzo),224305,4
77,"Perennius, Marcus",482810,4
77,Archäologisches Museum,31796,4
